patch_id,zone,median_height,centroid_x,centroid_y,bounds,crs,height_bin,spatial_cluster,split
zone2_01563,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_92,train
zone2_04354,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_92,train
zone1_00818,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_43,test
zone2_00840,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_92,train
zone2_03667,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_92,train
zone1_02038,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_43,test
zone1_00435,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_43,test
zone2_03295,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_92,train
zone2_05297,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_93,train
zone2_01158,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_93,train
zone2_03479,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_02355,zone2,12.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone2_93,train
zone2_03614,zone2,7.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_93,train
zone1_01715,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_43,test
zone2_04934,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_93,train
zone2_01978,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_93,train
zone2_01442,zone2,17.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_93,train
zone1_01105,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_43,test
zone2_00456,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_00795,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_00790,zone2,1.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_04515,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_93,train
zone1_01723,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_43,test
zone1_01233,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_43,test
zone1_00038,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_43,test
zone2_01870,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_04847,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_00370,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_02359,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone1_00627,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_43,test
zone2_00397,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_00688,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone1_01035,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_43,test
zone1_02241,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_43,test
zone2_05261,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_03791,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone1_01819,zone1,15.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_43,test
zone2_00739,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_93,train
zone2_05116,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_01939,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_94,train
zone2_01001,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone1_00080,zone1,18.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_43,test
zone2_00954,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_00620,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_00919,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone1_00196,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_43,test
zone2_00625,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone1_00199,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_43,test
zone2_00807,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_94,train
zone2_01781,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone1_01047,zone1,12.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone1_43,test
zone2_00145,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_04028,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_94,train
zone2_00777,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_00187,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone1_01501,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_43,test
zone1_00504,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone1_00692,zone1,10.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone1_44,train
zone2_04439,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_94,train
zone2_04813,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_01098,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_03224,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone1_00537,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone1_00918,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone2_01610,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_05153,zone2,7.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_94,train
zone2_01243,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_04467,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_94,train
zone2_00607,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone1_01471,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone1_02007,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_44,train
zone2_03346,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone1_00548,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone2_03269,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone2_02858,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone2_00756,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone1_02146,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone1_02442,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone2_04452,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_95,train
zone1_01867,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_44,train
zone1_01191,zone1,7.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_44,train
zone2_04812,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone1_00187,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone2_01822,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone2_01259,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone2_02837,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone1_02411,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone2_02023,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_95,train
zone2_04664,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_95,train
zone2_02636,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone1_00528,zone1,18.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_44,train
zone1_01278,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_44,train
zone2_01646,zone2,10.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone2_95,train
zone2_01065,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone2_00883,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone2_04867,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_95,train
zone2_03975,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone1_00016,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone2_03811,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_95,train
zone1_00073,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_44,train
zone2_01779,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_95,train
zone2_03825,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_95,train
zone1_01319,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_44,train
zone1_00057,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone1_01528,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_44,train
zone2_02852,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_96,train
zone1_02186,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_44,train
zone1_00154,zone1,17.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_45,train
zone2_03256,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone1_01570,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone2_04907,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_03035,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_00719,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_02090,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_02072,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone1_01776,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone2_00039,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone1_00530,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone1_00360,zone1,7.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_45,train
zone2_04610,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone1_00648,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone2_04726,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_04558,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_96,train
zone1_00857,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_45,train
zone2_03783,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_04409,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone1_00019,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone2_01589,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_00538,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone1_01283,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone1_00724,zone1,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_45,train
zone2_04253,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_01958,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_96,train
zone2_04323,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_96,train
zone1_00331,zone1,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_45,train
zone2_03770,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_96,train
zone2_04796,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_96,train
zone2_05158,zone2,14.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone2_96,train
zone1_00586,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone1_01874,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone1_02332,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone2_03374,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_02136,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_02546,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_01432,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_03328,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone1_00221,zone1,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_45,train
zone2_01790,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_00622,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_02673,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone1_01563,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_45,train
zone2_02086,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_97,val
zone2_02780,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone1_02049,zone1,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_45,train
zone2_03698,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_03669,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone1_00291,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone2_03299,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone1_02376,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone2_04180,zone2,16.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_97,val
zone2_01603,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_02365,zone2,18.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_97,val
zone1_01927,zone1,17.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_45,train
zone2_05061,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone2_01902,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone1_01204,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_45,train
zone1_02398,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_46,train
zone1_01067,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_46,train
zone2_04935,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_97,val
zone2_04286,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_97,val
zone1_01722,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_46,train
zone1_01257,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_46,train
zone2_01061,zone2,18.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_97,val
zone2_02001,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_98,train
zone2_00578,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_98,train
zone2_01445,zone2,11.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone2_98,train
zone2_00203,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_98,train
zone2_04404,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_98,train
zone2_03968,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_98,train
zone2_02069,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_98,train
zone1_02289,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_46,train
zone2_03204,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_98,train
zone2_01547,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_98,train
zone2_00731,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_98,train
zone2_05073,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_98,train
zone2_00902,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_98,train
zone1_00399,zone1,10.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone1_46,train
zone1_01203,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_46,train
zone1_00741,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_46,train
zone2_04731,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_98,train
zone2_00216,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_98,train
zone2_00968,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_98,train
zone1_01229,zone1,7.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_46,train
