split,patch_id,median_height,valid_pixels
train,zone1_02126,8.0,10748
train,zone1_01385,8.0,20174
train,zone2_00266,4.0,14148
train,zone1_00917,3.0,8643
train,zone1_02314,3.0,15776
train,zone2_02654,9.0,5127
train,zone2_01879,3.0,34550
train,zone2_00810,3.0,3998
train,zone1_01287,4.0,9608
train,zone2_00782,3.0,14683
train,zone2_02766,4.0,51839
train,zone2_02145,8.0,102
train,zone2_01465,2.0,780
train,zone2_05331,2.0,2418
train,zone1_01684,2.0,1409
train,zone2_02329,4.0,47358
train,zone1_01999,2.0,1420
train,zone1_01978,3.0,36249
train,zone2_01279,16.0,43522
train,zone2_00715,3.0,7463
train,zone2_01036,3.0,11807
train,zone2_00572,3.0,14543
train,zone2_04826,3.0,7235
train,zone2_00026,3.0,2462
train,zone1_00742,8.0,71420
train,zone2_00999,3.0,8231
train,zone1_02330,6.0,25185
train,zone2_00958,3.0,6331
train,zone2_02081,3.0,4416
train,zone2_04335,4.0,29108
train,zone2_01713,3.0,5666
train,zone1_00652,3.0,5393
train,zone1_00240,3.0,36992
train,zone2_05228,3.0,12965
train,zone1_00463,4.0,36980
train,zone2_01524,3.0,38490
train,zone2_02806,9.0,38630
train,zone1_01727,2.0,24889
train,zone1_01958,2.0,1164
train,zone2_02944,4.0,30462
train,zone2_01353,4.0,11966
train,zone2_01892,3.0,2020
train,zone2_03944,3.0,12536
train,zone1_01641,8.0,1514
train,zone2_03341,2.0,1371
train,zone2_04646,3.0,3546
train,zone2_00449,3.0,4420
train,zone2_01899,2.0,919
train,zone1_00380,2.0,1367
train,zone2_02282,11.0,89189
train,zone2_00069,3.0,29955
train,zone2_04930,2.0,865
train,zone2_01171,3.0,53479
train,zone2_02272,3.0,3320
train,zone1_00698,8.0,88739
train,zone2_04850,5.0,10825
train,zone2_02107,4.0,16712
train,zone2_01982,7.0,58812
train,zone2_04609,3.0,4809
train,zone2_00460,3.0,16649
train,zone1_00389,11.0,78611
train,zone2_00416,4.0,7892
train,zone1_01744,14.0,91968
train,zone1_01280,8.0,16945
train,zone2_00295,6.0,13457
train,zone2_01529,3.0,2636
train,zone1_01190,7.0,6550
train,zone2_00372,4.0,4662
train,zone2_02873,3.0,1107
train,zone1_00408,4.0,690
train,zone2_04024,3.0,2727
train,zone2_01435,4.0,13341
train,zone2_02863,12.0,93822
train,zone1_01212,4.0,9717
train,zone2_01451,16.0,52565
train,zone1_00946,8.0,113399
train,zone2_04642,2.0,11370
train,zone1_01048,4.0,37518
train,zone2_03843,3.0,8196
train,zone2_05269,7.0,13099
train,zone2_04431,4.0,78547
train,zone1_00368,3.0,7022
train,zone1_00610,16.0,25484
train,zone1_02023,6.0,14794
train,zone2_00263,3.0,9881
train,zone2_02383,2.0,1161
train,zone1_00452,12.0,109124
train,zone1_00364,6.0,14674
train,zone2_00573,3.0,43910
train,zone2_02193,7.0,11007
train,zone1_00011,3.0,7350
train,zone1_00960,8.0,508
train,zone1_01354,2.0,1613
train,zone2_04290,3.0,11851
train,zone2_00341,1.0,647
train,zone2_01333,4.0,13615
train,zone2_01566,5.0,4833
train,zone1_02245,3.0,1249
train,zone1_00161,2.0,21250
train,zone2_04937,3.0,194
train,zone2_03338,3.0,50941
train,zone1_01678,8.0,26257
train,zone1_01466,9.0,90722
train,zone2_02340,8.0,90862
train,zone2_01563,3.0,57907
train,zone2_04354,5.0,26184
train,zone1_00818,8.0,90041
train,zone2_00840,5.0,2585
train,zone2_03667,6.0,9052
train,zone1_02038,2.0,419
train,zone1_00435,4.0,2179
train,zone2_03295,3.0,1448
train,zone2_05297,6.0,15546
train,zone2_01158,5.0,93904
train,zone2_03479,3.0,14152
train,zone2_02355,12.0,113932
train,zone2_03614,7.0,1461
train,zone1_01715,8.0,58442
train,zone2_04934,5.0,62825
train,zone2_01978,8.0,8669
train,zone2_01442,17.0,38316
train,zone1_01105,8.0,49363
train,zone2_00456,2.0,186
train,zone2_00795,4.0,1312
train,zone2_00790,1.0,826
train,zone2_04515,8.0,589
train,zone1_01723,3.0,6136
train,zone1_01233,8.0,33325
train,zone1_00038,8.0,6639
train,zone2_01870,2.0,12084
train,zone2_04847,3.0,33787
train,zone2_00370,3.0,26235
train,zone2_02359,3.0,3163
train,zone1_00627,2.0,53413
train,zone2_00397,4.0,27300
train,zone2_00688,2.0,1202
train,zone1_01035,3.0,756
train,zone1_02241,8.0,30850
train,zone2_05261,4.0,15226
train,zone2_03791,3.0,19667
train,zone1_01819,15.0,21535
train,zone2_00739,3.0,15210
train,zone2_05116,3.0,69105
train,zone2_01939,5.0,4237
train,zone2_01001,3.0,2196
train,zone1_00080,18.0,16325
train,zone2_00954,2.0,370
train,zone2_00620,2.0,837
train,zone2_00919,3.0,9470
train,zone1_00196,2.0,620
train,zone2_00625,2.0,1174
train,zone1_00199,3.0,22703
train,zone2_00807,6.0,3089
train,zone2_01781,3.0,15978
train,zone1_01047,12.0,22293
train,zone2_00145,3.0,2540
train,zone2_04028,5.0,5804
train,zone2_00777,4.0,3282
train,zone2_00187,4.0,143141
train,zone1_01501,3.0,19555
train,zone1_00504,2.0,50463
train,zone1_00692,10.0,44888
train,zone2_04439,8.0,482
train,zone2_04813,2.0,962
train,zone2_01098,3.0,15432
train,zone2_03224,3.0,2016
train,zone1_00537,4.0,24615
train,zone1_00918,3.0,43627
train,zone2_01610,2.0,566
train,zone2_05153,7.0,25851
train,zone2_01243,3.0,1422
train,zone2_04467,3.0,1005
train,zone2_00607,3.0,3993
train,zone1_01471,2.0,60256
train,zone1_02007,8.0,27013
train,zone2_03346,3.0,3570
train,zone1_00548,2.0,8903
train,zone2_03269,3.0,1475
train,zone2_02858,4.0,36489
train,zone2_00756,3.0,22000
train,zone1_02146,3.0,8962
train,zone1_02442,2.0,4776
train,zone2_04452,5.0,11838
train,zone1_01867,8.0,7076
train,zone1_01191,7.0,10877
train,zone2_04812,3.0,2843
train,zone1_00187,4.0,27500
train,zone2_01822,2.0,16042
train,zone2_01259,4.0,42025
train,zone2_02837,2.0,2617
train,zone1_02411,2.0,71444
train,zone2_02023,6.0,22371
train,zone2_04664,8.0,25728
train,zone2_02636,4.0,24025
train,zone1_00528,18.0,26793
train,zone1_01278,8.0,68206
train,zone2_01646,10.0,1785
train,zone2_01065,3.0,1912
train,zone2_00883,3.0,32194
train,zone2_04867,8.0,564
train,zone2_03975,3.0,4182
train,zone1_00016,3.0,4025
train,zone2_03811,6.0,935
train,zone1_00073,8.0,11631
train,zone2_01779,4.0,381
train,zone2_03825,8.0,538
train,zone1_01319,8.0,3343
train,zone1_00057,3.0,4623
train,zone1_01528,8.0,4854
train,zone2_02852,6.0,49166
train,zone1_02186,3.0,13010
train,zone1_00154,17.0,13630
train,zone2_03256,3.0,22858
train,zone1_01570,2.0,11725
train,zone2_04907,4.0,1811
train,zone2_03035,3.0,10186
train,zone2_00719,3.0,32315
train,zone2_02090,2.0,819
train,zone2_02072,4.0,62690
train,zone1_01776,2.0,1047
train,zone2_00039,2.0,2979
train,zone1_00530,2.0,16641
train,zone1_00360,7.0,38998
train,zone2_04610,3.0,1630
train,zone1_00648,2.0,88769
train,zone2_04726,3.0,7270
train,zone2_04558,8.0,595
train,zone1_00857,8.0,26470
train,zone2_03783,3.0,1060
train,zone2_04409,3.0,21995
train,zone1_00019,2.0,13781
train,zone2_01589,2.0,18453
train,zone2_00538,3.0,61730
train,zone1_01283,3.0,31110
train,zone1_00724,5.0,13855
train,zone2_04253,3.0,13415
train,zone2_01958,5.0,29692
train,zone2_04323,8.0,267
train,zone1_00331,6.0,23955
train,zone2_03770,3.0,2760
train,zone2_04796,6.0,20791
train,zone2_05158,14.0,5928
train,zone1_00586,2.0,132
train,zone1_01874,3.0,50634
train,zone1_02332,3.0,23247
train,zone2_03374,2.0,1341
train,zone2_02136,3.0,2500
train,zone2_02546,3.0,30038
train,zone2_01432,3.0,3096
train,zone2_03328,3.0,13057
train,zone1_00221,5.0,26923
train,zone2_01790,2.0,454
train,zone2_00622,3.0,4968
train,zone2_02673,3.0,18636
train,zone1_01563,8.0,12426
train,zone2_02086,5.0,4004
train,zone2_02780,4.0,21158
train,zone1_02049,6.0,2777
train,zone2_03698,3.0,7200
train,zone2_03669,3.0,20345
train,zone1_00291,2.0,105571
train,zone2_03299,4.0,95535
train,zone1_02376,2.0,757
train,zone2_04180,16.0,32416
train,zone2_01603,2.0,13698
train,zone2_02365,18.0,92613
train,zone1_01927,17.0,17630
train,zone2_05061,3.0,28611
train,zone2_01902,3.0,17992
train,zone1_01204,3.0,20395
train,zone1_02398,2.0,1229
train,zone1_01067,8.0,129602
train,zone2_04935,5.0,2694
train,zone2_04286,2.0,16432
train,zone1_01722,8.0,779
train,zone1_01257,3.0,124224
train,zone2_01061,18.0,69229
train,zone2_02001,3.0,16046
train,zone2_00578,3.0,30606
train,zone2_01445,11.0,24154
train,zone2_00203,3.0,753
train,zone2_04404,2.0,2100
train,zone2_03968,5.0,17374
train,zone2_02069,8.0,55473
train,zone1_02289,3.0,1645
train,zone2_03204,8.0,309
train,zone2_01547,5.0,12859
train,zone2_00731,3.0,5511
train,zone2_05073,8.0,7818
train,zone2_00902,3.0,2493
train,zone1_00399,10.0,35395
train,zone1_01203,3.0,4829
train,zone1_00741,8.0,42182
train,zone2_04731,8.0,990
train,zone2_00216,3.0,13592
train,zone2_00968,3.0,20026
train,zone1_01229,7.0,12285
train,zone2_03041,2.0,181
train,zone2_02165,4.0,40236
train,zone2_04530,5.0,8904
train,zone1_01948,2.0,28099
train,zone2_02315,4.0,1610
train,zone2_02155,3.0,8942
train,zone2_01482,4.0,2124
train,zone2_01280,16.0,45640
train,zone2_01196,4.0,9813
train,zone2_00498,3.0,32302
train,zone1_01405,4.0,2823
train,zone1_00777,8.0,93307
train,zone2_00673,3.0,4741
train,zone2_00423,3.0,26459
train,zone1_02388,1.0,909
train,zone2_01494,16.0,60902
train,zone2_02649,3.0,2280
train,zone2_01151,3.0,36216
train,zone2_01724,3.0,2946
train,zone2_00861,2.0,14165
train,zone1_01062,8.0,1203
train,zone2_02629,3.0,16977
train,zone1_02037,3.0,9182
train,zone2_00207,3.0,444
train,zone1_00104,4.0,3671
train,zone2_04292,4.0,5562
train,zone2_04684,3.0,10084
train,zone2_05259,16.0,10677
train,zone2_00822,3.0,4777
train,zone2_00937,3.0,1141
train,zone2_04177,5.0,67054
train,zone2_03319,3.0,9059
train,zone2_03291,3.0,18128
train,zone1_00984,2.0,6685
train,zone2_02034,8.0,21632
train,zone2_05049,15.0,27889
train,zone2_02010,5.0,50757
train,zone1_01223,8.0,71221
train,zone2_02473,2.0,892
train,zone2_01586,3.0,9575
train,zone2_03249,4.0,32810
train,zone2_02890,8.0,30765
train,zone1_01134,6.0,45824
train,zone2_04402,3.0,2373
train,zone2_02234,2.0,11392
train,zone1_01132,3.0,25153
train,zone2_03467,8.0,40000
train,zone2_03583,9.0,117547
train,zone2_05115,3.0,29203
train,zone2_01004,4.0,10670
train,zone2_00326,3.0,1692
train,zone2_02299,4.0,673
train,zone1_01157,8.0,5862
train,zone2_03904,4.0,45960
train,zone1_02432,2.0,12690
train,zone2_00657,4.0,32320
train,zone1_02299,6.0,5023
train,zone2_01844,4.0,19373
train,zone2_04083,8.0,294
train,zone1_02095,3.0,3732
train,zone1_00030,5.0,6921
train,zone2_02707,6.0,8431
train,zone2_01346,18.0,56320
train,zone1_01626,8.0,6144
train,zone2_00077,2.0,4128
train,zone2_03466,5.0,27561
train,zone2_01986,3.0,8024
train,zone2_02188,3.0,5230
train,zone1_01911,2.0,5237
train,zone2_03602,3.0,40280
train,zone1_01032,4.0,5693
train,zone1_01880,3.0,5816
train,zone1_01428,8.0,47517
train,zone2_03278,10.0,12249
train,zone2_02485,7.0,10027
train,zone2_02924,4.0,24251
train,zone2_05302,15.0,2597
train,zone2_00428,4.0,11834
train,zone2_00442,4.0,10545
train,zone2_04521,3.0,5775
train,zone2_02836,3.0,11957
train,zone2_03574,3.0,13581
train,zone2_04926,11.0,15497
train,zone1_00034,2.0,10951
train,zone1_02462,5.0,18720
train,zone2_04326,3.0,491
train,zone2_00670,3.0,10375
train,zone1_00541,6.0,1217
train,zone2_01796,3.0,999
train,zone2_01891,2.0,530
train,zone2_00317,2.0,625
train,zone2_00757,3.0,15331
train,zone1_02102,8.0,737
train,zone1_01677,8.0,11485
train,zone2_00191,2.0,4447
train,zone1_01102,10.0,127159
train,zone2_02223,5.0,6023
train,zone2_02456,3.0,772
train,zone2_02499,13.0,21536
train,zone2_03549,7.0,3718
train,zone1_00906,8.0,94515
train,zone1_00877,2.0,19730
train,zone2_00780,3.0,2748
train,zone2_03232,4.0,70092
train,zone2_04183,5.0,26402
train,zone1_01583,8.0,22286
train,zone2_01629,3.0,7676
train,zone1_01167,3.0,14010
train,zone2_04563,4.0,9538
train,zone2_02305,4.0,31928
train,zone2_02378,3.0,13344
train,zone1_01059,8.0,61014
train,zone1_00669,18.0,111473
train,zone1_01410,11.0,43053
train,zone1_01432,5.0,81810
train,zone2_02349,6.0,77737
train,zone2_03209,16.0,26642
train,zone2_05238,15.0,12486
train,zone2_02008,3.0,7910
train,zone1_01827,4.0,5596
train,zone2_04173,3.0,8568
train,zone1_02002,6.0,26871
train,zone2_00758,3.0,10751
train,zone1_00990,12.0,46116
train,zone2_02258,2.0,874
train,zone2_02096,3.0,1074
train,zone1_00507,3.0,31464
train,zone2_00125,5.0,2383
train,zone1_01625,8.0,6960
train,zone2_04204,3.0,52241
train,zone2_02098,4.0,3414
train,zone2_01439,5.0,22661
train,zone2_02675,4.0,3003
train,zone2_01733,3.0,1376
train,zone2_05154,15.0,31258
train,zone2_03202,17.0,31418
train,zone2_03656,5.0,206019
train,zone1_01869,8.0,16698
train,zone1_00135,2.0,3154
train,zone2_03138,16.0,10208
train,zone2_04009,3.0,6312
train,zone2_03921,5.0,654
train,zone2_01037,4.0,33416
train,zone2_01671,2.0,2928
train,zone1_00118,8.0,9423
train,zone2_04211,4.0,1830
train,zone2_01628,4.0,19855
train,zone1_00555,18.0,25399
train,zone1_01652,2.0,3393
train,zone2_03004,13.0,72105
train,zone2_04309,3.0,24806
train,zone2_03444,2.0,453
train,zone2_03675,4.0,9103
train,zone1_00651,2.0,121718
train,zone1_02110,2.0,10739
train,zone2_01798,5.0,7789
train,zone2_03395,5.0,14120
train,zone1_02115,1.0,227
train,zone2_02574,3.0,10632
train,zone2_02694,4.0,16693
train,zone2_01512,4.0,5600
train,zone2_04283,3.0,6008
train,zone1_00865,8.0,82966
train,zone2_02450,5.0,131460
train,zone1_00769,9.0,134119
train,zone1_00365,5.0,60361
train,zone2_03903,4.0,19218
train,zone2_00000,3.0,14728
train,zone1_01707,10.0,20858
train,zone2_01954,3.0,33543
train,zone1_01103,8.0,164483
train,zone1_01314,8.0,24527
train,zone2_03596,3.0,7024
train,zone2_03612,3.0,8516
train,zone2_01715,3.0,8075
train,zone1_01230,7.0,37871
train,zone2_01917,4.0,69411
train,zone2_02356,13.0,126967
train,zone1_00402,3.0,24422
train,zone2_00328,2.0,368
train,zone2_00374,4.0,4252
train,zone2_02424,4.0,43716
train,zone2_05007,15.0,49092
train,zone2_04853,3.0,11074
train,zone1_01241,3.0,38498
train,zone1_01383,8.0,36000
train,zone2_00974,3.0,29272
train,zone2_03720,4.0,3412
train,zone2_01301,4.0,67574
train,zone2_03088,4.0,8560
train,zone2_04102,4.0,10013
train,zone2_05207,3.0,2042
train,zone2_05062,3.0,15891
train,zone2_00351,4.0,1763
train,zone1_01357,4.0,41456
train,zone1_01621,10.0,27270
train,zone2_04435,4.0,6667
train,zone2_02004,2.0,1162
train,zone2_00364,3.0,23891
train,zone2_04306,3.0,53773
train,zone2_02519,3.0,2652
train,zone2_00055,3.0,5382
train,zone1_00589,2.0,524
train,zone1_01650,2.0,10003
train,zone1_01128,3.0,2721
train,zone1_00705,8.0,116121
train,zone2_03384,3.0,75379
train,zone1_01937,3.0,49273
train,zone2_00017,3.0,19325
train,zone2_03000,8.0,2073
train,zone2_02043,2.0,1289
train,zone2_02951,3.0,45273
train,zone2_02697,8.0,70557
train,zone2_01638,5.0,12590
train,zone2_02503,4.0,15622
train,zone2_02382,3.0,2832
train,zone2_00860,3.0,6565
train,zone1_01171,6.0,34942
train,zone2_03318,7.0,6662
train,zone2_01081,3.0,45621
train,zone2_00716,3.0,17236
train,zone2_04064,4.0,7438
train,zone2_01343,16.0,30509
train,zone2_04865,8.0,196
train,zone2_05179,4.0,11670
train,zone2_02358,12.0,34553
train,zone1_02408,2.0,65035
train,zone2_03423,5.0,29564
train,zone2_05226,16.0,16655
train,zone2_03910,4.0,6590
train,zone2_02116,4.0,81152
train,zone2_04820,15.0,1593
train,zone2_03923,4.0,8817
train,zone2_00724,3.0,4620
train,zone2_04516,5.0,9603
train,zone2_02974,4.0,11036
train,zone2_03451,3.0,773
train,zone2_05252,11.0,23338
train,zone2_02732,5.0,50553
train,zone2_03199,17.0,18785
train,zone2_05235,14.0,4010
train,zone2_01389,2.0,1707
train,zone2_04894,4.0,7960
train,zone1_01335,2.0,1169
train,zone1_02261,2.0,18560
train,zone1_01627,8.0,19796
train,zone2_04068,3.0,1627
train,zone2_03161,3.0,4635
train,zone2_03045,4.0,18930
train,zone1_00274,4.0,47878
train,zone2_01407,3.0,18009
train,zone1_01309,2.0,6448
train,zone2_04580,6.0,4197
train,zone1_02437,2.0,161
train,zone2_04720,3.0,5357
train,zone2_02621,4.0,10764
train,zone2_05274,5.0,1462
train,zone2_04955,3.0,12466
train,zone2_02782,3.0,60197
train,zone2_03264,10.0,64385
train,zone1_01734,1.0,1679
train,zone2_02445,1.0,453
train,zone2_03018,3.0,6395
train,zone2_02163,2.0,8656
train,zone2_04036,4.0,42333
train,zone2_01953,2.0,1648
train,zone1_00684,3.0,35270
train,zone1_00708,4.0,12479
train,zone2_03115,5.0,9421
train,zone2_00624,2.0,2295
train,zone1_00492,3.0,20448
train,zone1_00603,2.0,1429
train,zone2_04910,3.0,10756
train,zone2_00298,1.0,565
train,zone2_04835,3.0,26301
train,zone2_00801,5.0,3868
train,zone2_04307,3.0,6255
train,zone2_02903,5.0,71994
train,zone2_03542,3.0,22503
train,zone1_00142,2.0,416
train,zone2_05023,15.0,5217
train,zone2_04136,8.0,252
train,zone2_01614,3.0,23406
train,zone2_03995,3.0,8380
train,zone1_01950,2.0,131
train,zone2_02283,12.0,122395
train,zone1_02345,2.0,1672
train,zone1_01944,4.0,12209
train,zone2_01695,3.0,13137
train,zone2_05229,2.0,4761
train,zone1_01714,8.0,329
train,zone1_02140,5.0,24930
train,zone1_01585,2.0,24685
train,zone2_04324,3.0,1232
train,zone1_02267,8.0,2121
train,zone2_03609,4.0,3506
train,zone2_03563,5.0,4891
train,zone2_00621,3.0,5604
train,zone2_00995,3.0,2517
train,zone1_02217,5.0,4790
train,zone2_00833,3.0,30085
train,zone1_01408,12.0,55021
train,zone2_00259,3.0,4737
train,zone1_00351,4.0,16283
train,zone2_01735,7.0,5896
train,zone2_00256,4.0,43815
train,zone2_00375,4.0,1703
train,zone2_03457,8.0,1687
train,zone1_00619,4.0,3242
train,zone2_02150,4.0,6750
train,zone1_02311,2.0,7470
train,zone2_03918,8.0,107
train,zone1_00926,5.0,31766
train,zone2_00887,3.0,2171
train,zone1_01904,1.0,268
train,zone1_01801,4.0,75666
train,zone1_01078,2.0,12132
train,zone1_00182,17.0,72450
train,zone1_01825,2.0,19352
train,zone2_01719,3.0,453
train,zone2_05209,3.0,351
train,zone2_02624,4.0,12866
train,zone1_01519,8.0,13201
train,zone2_03960,3.0,17260
train,zone1_01587,2.0,8612
train,zone1_02228,2.0,6981
train,zone2_00152,3.0,58713
train,zone2_01311,3.0,24841
train,zone2_03023,3.0,19633
train,zone2_00230,2.0,10015
train,zone1_02003,4.0,35564
train,zone1_01928,2.0,1396
train,zone2_05337,4.0,32214
train,zone2_00737,1.0,261
train,zone2_02074,9.0,21438
train,zone1_00473,3.0,164098
train,zone2_02877,3.0,13125
train,zone1_00335,2.0,8636
train,zone2_02212,3.0,1950
train,zone2_01999,4.0,52105
train,zone2_03529,5.0,26706
train,zone2_03270,4.0,2331
train,zone1_00105,3.0,52164
train,zone2_02706,3.0,9231
train,zone1_00817,8.0,86779
train,zone1_01967,3.0,14091
train,zone1_02458,4.0,11121
train,zone2_02770,6.0,1088
train,zone2_01905,4.0,73513
train,zone2_00897,3.0,1128
train,zone2_01052,3.0,6845
train,zone2_05263,3.0,2446
train,zone2_04980,8.0,7266
train,zone1_00015,3.0,925
train,zone2_03476,2.0,234
train,zone1_00223,2.0,19631
train,zone2_02926,6.0,43145
train,zone1_02010,1.0,2773
train,zone2_01821,2.0,885
train,zone2_01476,3.0,11010
train,zone2_01360,3.0,11606
train,zone2_04773,8.0,156
train,zone1_00392,8.0,531
train,zone1_00972,5.0,16660
train,zone1_01218,7.0,43000
train,zone2_04020,8.0,1065
train,zone2_03284,3.0,1952
train,zone2_01012,3.0,5637
train,zone2_04340,4.0,48887
train,zone2_01593,8.0,13328
train,zone2_00480,3.0,9151
train,zone1_02269,4.0,3168
train,zone2_01800,3.0,11100
train,zone1_01676,8.0,921
train,zone2_04489,2.0,1194
train,zone1_00841,4.0,865
train,zone2_01029,3.0,9531
train,zone2_05255,15.0,44777
train,zone2_01655,4.0,9276
train,zone1_00643,18.0,36437
train,zone1_01778,1.0,469
train,zone2_00010,3.0,17452
train,zone2_04196,4.0,8601
train,zone2_04447,4.0,30506
train,zone2_03096,3.0,29625
train,zone1_00126,3.0,722
train,zone2_01085,3.0,8554
train,zone2_04296,3.0,26256
train,zone2_01064,3.0,1379
train,zone1_02433,2.0,16118
train,zone1_01384,8.0,11204
train,zone2_05041,3.0,7176
train,zone2_02579,17.0,13206
train,zone2_01491,4.0,15253
train,zone2_00521,3.0,5162
train,zone1_00659,4.0,28348
train,zone2_04333,3.0,14968
train,zone2_01962,3.0,25082
train,zone1_01400,4.0,952
train,zone2_03926,4.0,2071
train,zone2_03248,4.0,27910
train,zone2_03103,3.0,11996
train,zone2_02741,11.0,4802
train,zone1_00082,18.0,36313
train,zone2_05241,1.0,888
train,zone2_01631,4.0,17185
train,zone2_02388,3.0,3292
train,zone2_01965,2.0,104
train,zone2_03486,3.0,2876
train,zone1_00666,16.0,27723
train,zone2_01645,9.0,20723
train,zone2_05260,8.0,653
train,zone2_04444,3.0,3745
train,zone2_00189,2.0,139
train,zone2_02795,3.0,29011
train,zone2_00753,6.0,3279
train,zone1_01963,3.0,9297
train,zone2_00917,3.0,2264
train,zone2_02551,3.0,6198
train,zone1_01537,14.0,110860
train,zone1_02236,7.0,2498
train,zone2_03765,3.0,4535
train,zone1_01551,8.0,11174
train,zone2_02592,3.0,6685
train,zone2_01789,2.0,689
train,zone1_00681,2.0,88633
train,zone1_01718,8.0,624
train,zone2_01433,3.0,484
train,zone2_03793,3.0,6671
train,zone1_01580,13.0,14839
train,zone1_00197,2.0,18883
train,zone2_02651,5.0,5487
train,zone2_04168,2.0,5717
train,zone1_00442,3.0,95680
train,zone2_04226,2.0,1108
train,zone2_04429,8.0,315
train,zone2_04073,4.0,29109
train,zone2_02196,3.0,1648
train,zone2_00362,3.0,5025
train,zone2_05299,8.0,648
train,zone1_00858,8.0,37948
train,zone1_01086,5.0,28049
train,zone2_04097,3.0,3303
train,zone1_01829,8.0,5274
train,zone1_01375,8.0,1122
train,zone2_04800,2.0,10297
train,zone2_00140,2.0,315
train,zone2_03093,3.0,3757
train,zone2_02156,3.0,9107
train,zone2_01244,3.0,2231
train,zone2_03029,5.0,25657
train,zone2_00128,3.0,34150
train,zone2_03136,8.0,61600
train,zone2_03331,3.0,1176
train,zone2_01564,3.0,6365
train,zone1_00974,3.0,12928
train,zone2_02676,10.0,39527
train,zone2_03525,4.0,7670
